# RD|Action Code|State Code|County Code|Site ID|Parameter|POC|Sample Duration|Unit|Method|Date|Start Time|Sample Value|Null Data Code|Sampling Frequency|Monitor Protocol (MP) ID|Qualifier - 1|Qualifier - 2|Qualifier - 3|Qualifier - 4|Qualifier - 5|Qualifier - 6|Qualifier - 7|Qualifier - 8|Qualifier - 9|Qualifier - 10|Alternate Method Detectable Limit|Uncertainty
# RC|Action Code|State Code|County Code|Site ID|Parameter|POC|Unit|Method|Year|Period|Number of Samples|Composite Type|Sample Value|Monitor Protocol (MP) ID|Qualifier - 1|Qualifier - 2|Qualifier - 3|Qualifier - 4|Qualifier - 5|Qualifier - 6|Qualifier - 7|Qualifier - 8|Qualifier - 9|Qualifier - 10|Alternate Method Detectable Limit|Uncertainty
RD|I|06|079|9001|81102|1|1|001|122|20180330|11:00|5|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180330|12:00|4|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180330|13:00|4|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180330|14:00|7|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180330|15:00|11|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180330|16:00|12|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180330|17:00|8|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180330|18:00|17|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180330|19:00|2|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180330|20:00|16|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180330|21:00|17|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180330|22:00|10|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180330|23:00|4|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180331|00:00|0|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180331|01:00|5|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180331|02:00|6|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180331|03:00|4|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180331|04:00|4|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180331|05:00|3|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180331|06:00|1|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180331|07:00|7|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180331|08:00|5|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180331|09:00|6|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180331|10:00|4|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180331|11:00|5|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180331|12:00|2|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180331|13:00|5|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180331|14:00|10|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180331|15:00|10|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180331|16:00|17|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180331|17:00|10|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180331|18:00|15|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180331|19:00|12|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180331|20:00|8|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180331|21:00|9|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180331|22:00|8|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180331|23:00|6|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180401|00:00|7|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180401|01:00|4|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180401|02:00|2|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180401|03:00|3|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180401|04:00|15|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180401|05:00|15|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180401|06:00|9|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180401|07:00|8|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180401|08:00|12|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180401|09:00|11|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180401|10:00|9|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180401|11:00|11|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180401|12:00|7|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180401|13:00|19|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180401|14:00|29|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180401|15:00|27|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180401|16:00|21|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180401|17:00|25|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180401|18:00|30|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180401|19:00|32|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180401|20:00|36|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180401|21:00|36|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180401|22:00|22|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180401|23:00|24|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180402|00:00|25|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180402|01:00|23|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180402|02:00|19|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180402|03:00|18|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180402|04:00|21|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180402|05:00|14|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180402|06:00|13|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180402|07:00|10|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180402|08:00|13|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180402|09:00|21|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180402|10:00|35|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180402|11:00|34|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180402|12:00|30|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180402|13:00|24|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180402|14:00|28|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180402|15:00|25|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180402|16:00|24|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180402|17:00|24|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180402|18:00|26|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180402|19:00|28|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180402|20:00|27|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180402|21:00|26|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180402|22:00|17|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180402|23:00|18|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180403|00:00|22|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180403|01:00|11|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180403|02:00|11|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180403|03:00|17|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180403|04:00|18|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180403|05:00|12|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180403|06:00|11|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180403|07:00|11|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180403|08:00|7|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180403|09:00|9|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180403|10:00|18|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180403|11:00|14|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180403|12:00|28|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180403|13:00|33|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180403|14:00|29|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180403|15:00|29|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180403|16:00|31|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180403|17:00|24|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180403|18:00|30|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180403|19:00|25|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180403|20:00|28|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180403|21:00|28|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180403|22:00|27|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180403|23:00|26|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180404|00:00|30|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180404|01:00|26|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180404|02:00|24|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180404|03:00|30|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180404|04:00|18|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180404|05:00|14|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180404|06:00|21|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180404|07:00|23|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180404|08:00|28|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180404|09:00|21|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180404|10:00|28|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180404|11:00|20|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180404|12:00|22|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180404|13:00|19|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180404|14:00|17|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180404|15:00|24|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180404|16:00|23|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180404|17:00|21|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180404|18:00|22|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180404|19:00|24|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180404|20:00|19|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180404|21:00|27|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180404|22:00|26|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180404|23:00|17|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180405|00:00|28|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180405|01:00|20|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180405|02:00|10|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180405|03:00|10|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180405|04:00|17|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180405|05:00|16|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180405|06:00|16|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180405|07:00|17|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180405|08:00|17|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180405|09:00|11|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180405|10:00|14|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180405|11:00|17|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180405|12:00|15|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180405|13:00|20|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180405|14:00|21|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180405|15:00|15|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180405|16:00|20|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180405|17:00|21|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180405|18:00|19|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180405|19:00|17|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180405|20:00|17|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180405|21:00|16|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180405|22:00|8|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180405|23:00|10|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180406|00:00|17|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180406|01:00|9|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180406|02:00|20|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180406|03:00|13|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180406|04:00|11|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180406|05:00|13|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180406|06:00|24|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180406|07:00|22|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180406|08:00|16|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180406|09:00|9|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180406|10:00|6|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180406|11:00|3|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180406|12:00|5|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180406|13:00|5|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180406|14:00|4|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180406|15:00|6|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180406|16:00|5|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180406|17:00|4|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180406|18:00|25|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180406|19:00|17|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180406|20:00|7|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180406|21:00|9|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180406|22:00|30|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180406|23:00|16|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180407|00:00|8|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180407|01:00|12|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180407|02:00|10|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180407|03:00|9|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180407|04:00|8|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180407|05:00|8|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180407|06:00|10|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180407|07:00|6|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180407|08:00|5|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180407|09:00|3|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180407|10:00|6|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180407|11:00|12|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180407|12:00|10|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180407|13:00|10|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180407|14:00|18|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180407|15:00|19|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180407|16:00|29|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180407|17:00|35|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180407|18:00|31|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180407|19:00|33|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180407|20:00|31|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180407|21:00|25|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180407|22:00|48|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180407|23:00|38|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180408|00:00|21|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180408|01:00|20|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180408|02:00|17|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180408|03:00|19|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180408|04:00|16|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180408|05:00|14|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180408|06:00|14|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180408|07:00|17|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180408|08:00|10|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180408|09:00|23|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180408|10:00|38|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180408|11:00|40|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180408|12:00|52|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180408|13:00|97|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180408|14:00|147|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180408|15:00|88|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180408|16:00|65|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180408|17:00|55|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180408|18:00|45|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180408|19:00|50|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180408|20:00|71|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180408|21:00|151|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180408|22:00|63|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180408|23:00|90|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180409|00:00|32|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180409|01:00|22|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180409|02:00|16|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180409|03:00|13|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180409|04:00|18|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180409|05:00|27|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180409|06:00|24|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180409|07:00|18|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180409|08:00|35|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180409|09:00|47|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180409|10:00|37|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180409|11:00|47|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180409|12:00|37|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180409|13:00|36|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180409|14:00|36|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180409|15:00|47|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180409|16:00|43|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180409|17:00|45|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180409|18:00|44|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180409|19:00|34|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180409|20:00|45|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180409|21:00|52|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180409|22:00|39|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180409|23:00|30|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180410|00:00|25|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180410|01:00|23|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180410|02:00|41|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180410|03:00|64|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180410|04:00|35|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180410|05:00|33|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180410|06:00|53|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180410|07:00|35|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180410|08:00|35|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180410|09:00|39|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180410|10:00|24|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180410|11:00|22|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180410|12:00|21|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180410|13:00|26|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180410|14:00|16|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180410|15:00|22|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180410|16:00|24|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180410|17:00|15|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180410|18:00|12|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180410|19:00|8|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180410|20:00|4|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180410|21:00|4|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180410|22:00|3|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180410|23:00|5|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180411|00:00|7|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180411|01:00|4|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180411|02:00|2|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180411|03:00|1|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180411|04:00|0|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180411|05:00|7|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180411|06:00|2|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180411|07:00|9|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180411|08:00|18|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180411|09:00|18|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180411|10:00|12|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180411|11:00|15|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180411|12:00|21|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180411|13:00|41|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180411|14:00|73|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180411|15:00|31|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180411|16:00|22|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180411|17:00|21|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180411|18:00|26|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180411|19:00|26|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180411|20:00|28|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180411|21:00|42|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180411|22:00|39|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180411|23:00|25|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180412|00:00|15|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180412|01:00|21|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180412|02:00|27|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180412|03:00|36|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180412|04:00|25|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180412|05:00|10|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180412|06:00|10|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180412|07:00|16|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180412|08:00|26|||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180412|09:00||AX||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180412|10:00||AN||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180412|11:00||AN||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180412|12:00||AN||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180412|13:00||AN||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180412|14:00||AN||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180412|15:00||AN||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180412|16:00||AN||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180412|17:00||AN||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180412|18:00||AN||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180412|19:00||AN||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180412|20:00||AN||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180412|21:00||AN||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180412|22:00||AN||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180412|23:00||AN||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180413|00:00||AN||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180413|01:00||AN||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180413|02:00||AN||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180413|03:00||AN||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180413|04:00||AN||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180413|05:00||AN||||||||||||||
RD|I|06|079|9001|81102|1|1|001|122|20180413|06:00||AN||||||||||||||
